open,high,low,close,volume,time
96.340,97.988,92.520,95.627,38975024.9688,2021-12-31 00:00:00
95.654,98.672,95.654,98.057,17109404.6857,2022-01-01 00:00:00
98.100,99.689,96.653,99.151,12495700.1758,2022-01-02 00:00:00
99.151,99.151,94.952,96.289,13714935.3666,2022-01-03 00:00:00
96.290,98.258,94.420,95.900,13328282.8553,2022-01-04 00:00:00
95.901,97.084,83.734,89.965,28557279.2499,2022-01-05 00:00:00
90.069,91.724,85.926,90.450,14790708.8207,2022-01-06 00:00:00
90.449,90.608,85.018,88.274,22832909.1432,2022-01-07 00:00:00
88.380,90.008,84.000,86.551,13904596.8693,2022-01-08 00:00:00
86.550,88.657,85.636,87.204,7353787.1874,2022-01-09 00:00:00
87.202,87.993,81.216,85.415,18137514.8931,2022-01-10 00:00:00
85.422,89.689,84.600,89.110,12496035.9832,2022-01-11 00:00:00
89.074,92.615,87.711,91.742,15152414.7324,2022-01-12 00:00:00
91.864,92.200,87.003,87.804,11023369.7179,2022-01-13 00:00:00
87.908,90.299,85.900,88.599,14098576.0320,2022-01-14 00:00:00
88.600,90.374,88.039,89.267,6721590.0844,2022-01-15 00:00:00
89.256,89.860,88.105,89.197,5704336.9369,2022-01-16 00:00:00
89.198,89.380,86.239,87.535,9439407.9217,2022-01-17 00:00:00
87.511,88.247,84.685,86.173,11011748.6941,2022-01-18 00:00:00
86.130,86.469,83.000,84.622,13275587.2762,2022-01-19 00:00:00
84.635,87.012,81.870,82.269,13990757.5267,2022-01-20 00:00:00
82.269,83.213,70.000,72.751,38072386.2538,2022-01-21 00:00:00
72.750,74.524,63.010,68.073,56130551.1892,2022-01-22 00:00:00
68.083,72.400,67.309,71.746,21525546.2663,2022-01-23 00:00:00
71.704,71.704,63.333,69.851,42769862.4220,2022-01-24 00:00:00
69.851,71.184,67.082,70.464,17102827.6649,2022-01-25 00:00:00
70.473,75.250,69.417,71.073,28818880.1688,2022-01-26 00:00:00
71.073,71.733,67.816,70.385,18383292.5543,2022-01-27 00:00:00
70.362,70.863,68.501,70.501,15272852.2691,2022-01-28 00:00:00
70.501,72.124,70.267,71.202,12848105.2306,2022-01-29 00:00:00
71.223,71.954,69.051,69.454,10051962.1903,2022-01-30 00:00:00
