date,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_daily_return,total_flow_usd,total_flow_usd_ma5,premium_spot_bps,premium_spot_ma24,funding_rate_bps,next_observation_return,is_etf_observation
2024-03-25 00:00:00+00:00,67260.9,71228.3,66427.6,69920.5,395156.191,0.03954154642593255,15700000.0,-143500000.0,1.4696620678789074,4.005273689390992,2.8815,0.0017677219127438,True
2024-03-26 00:00:00+00:00,69920.6,71649.0,69320.0,70044.1,307861.116,0.0017677219127438804,418000000.0,5340000.0,0.6286792021481524,2.149770874477809,2.6764,-0.0073025422555218,True
2024-03-27 00:00:00+00:00,70044.2,71888.0,68364.8,69532.6,407286.574,-0.007302542255521849,243500000.0,106340000.0,-4.898518050743261,-1.854080158691373,4.363099999999999,0.018783994845583,True
2024-03-28 00:00:00+00:00,69532.6,71636.2,68941.0,70838.7,241970.822,0.01878399484558302,182800000.0,161680000.0,2.9075763697949952,-1.333069360852368,2.943,-0.0160745468225701,True
2024-03-29 00:00:00+00:00,70838.8,70976.9,69000.0,69903.6,187970.841,-0.013200411639400333,,,,,,,False
2024-03-30 00:00:00+00:00,69903.6,70388.0,69577.2,69642.1,91126.75,-0.003740865992595488,,,,,,,False
2024-03-31 00:00:00+00:00,69642.0,71495.5,69608.0,71363.0,132458.79,0.024710627623233616,,,,,,,False
2024-04-01 00:00:00+00:00,71363.0,71388.0,68103.3,69700.0,282812.126,-0.023303392514328114,-85700000.0,154860000.0,4.597285275766971,3.033150021795837,2.7469,-0.0601822094691534,True
2024-04-02 00:00:00+00:00,69700.0,69731.6,64603.2,65505.3,499041.572,-0.060182209469153425,39500000.0,159620000.0,0.0229133604601194,3.906575811694392,1.6456000000000002,0.0071230877501513,True
2024-04-03 00:00:00+00:00,65502.4,66940.0,64500.0,65971.9,275041.23,0.007123087750151358,113500000.0,98720000.0,3.7354115805032784,4.307863359279314,1.0,0.0381677653667698,True
2024-04-04 00:00:00+00:00,65971.8,69329.7,65100.0,68489.9,326385.338,0.0381677653667698,213400000.0,92700000.0,5.466667854225893,3.079157560812868,1.0,-0.0096977802566509,True
2024-04-05 00:00:00+00:00,68489.8,68787.1,65966.0,67825.7,313547.293,-0.009697780256650912,203000000.0,96740000.0,5.291900899755397,3.058835302711394,1.0,0.0568029522732533,True
2024-04-06 00:00:00+00:00,67825.8,69708.0,67450.0,68901.6,127343.726,0.015862718703972156,,,,,,,False
2024-04-07 00:00:00+00:00,68901.5,70395.0,68820.6,69362.7,171783.436,0.006692152286739139,,,,,,,False
2024-04-08 00:00:00+00:00,69362.7,72890.4,69040.4,71678.4,297237.449,0.033385378596853865,-223800000.0,69120000.0,0.3532532812067224,-0.6689010153016391,3.5189,-0.0347259425433602,True
2024-04-09 00:00:00+00:00,71678.3,71820.6,68216.0,69189.3,334059.403,-0.034725942543360255,-19400000.0,57340000.0,-4.192578023314297,-1.2147768162340071,1.9061,0.0215698092046023,True
2024-04-10 00:00:00+00:00,69189.2,71412.2,67546.2,70681.7,337774.756,0.021569809204602386,123700000.0,59380000.0,0.4190789663693905,-0.8054071460128025,1.0,-0.0088566064483451,True
2024-04-11 00:00:00+00:00,70681.8,71387.4,69592.6,70055.7,256194.153,-0.008856606448345183,91300000.0,34960000.0,2.0712442306924927,0.2544862003561743,1.9763,-0.0416711274029094,True
2024-04-12 00:00:00+00:00,70055.6,71297.0,65102.0,67136.4,415528.149,-0.04167112740290946,-55100000.0,-16660000.0,4.78123716783907,-0.0185335205127775,1.2213999999999998,-0.0557625967433463,True
2024-04-13 00:00:00+00:00,67136.4,67975.4,59652.5,63939.7,515005.203,-0.04761500467704549,,,,,,,False
2024-04-14 00:00:00+00:00,63939.7,65822.1,62139.3,65615.9,395770.133,0.02621532475128907,,,,,,,False
2024-04-15 00:00:00+00:00,65615.9,66874.9,62242.5,63392.7,381532.225,-0.03388203164172099,-36700000.0,20760000.0,5.075686703830407,8.18793974310487,1.0,0.005872915966665,True
2024-04-16 00:00:00+00:00,63392.8,64356.3,61521.0,63765.0,405931.439,0.00587291596666506,-58000000.0,13040000.0,3.3780929340809784,4.285297798243918,0.3513,-0.039371128361954,True
2024-04-17 00:00:00+00:00,63764.9,64483.3,59625.0,61254.5,444032.992,-0.039371128361954,-165000000.0,-44700000.0,0.3247528410565969,1.8678628874984244,0.6534,0.0357606379939432,True
2024-04-18 00:00:00+00:00,61254.5,64100.0,60763.8,63445.0,363302.394,0.035760637993943245,-4300000.0,-63820000.0,6.896162727381139,4.237197425738711,-0.3334,0.0053968003782804,True
2024-04-19 00:00:00+00:00,63445.0,65480.0,59541.0,63787.4,574264.058,0.005396800378280497,59700000.0,-40860000.0,4.757277765321533,4.725252401195831,0.588,0.0468838673468428,True
2024-04-20 00:00:00+00:00,63787.4,65400.0,63045.1,64897.2,197142.262,0.017398420377692014,,,,,,,False
2024-04-21 00:00:00+00:00,64897.2,65678.7,64214.2,64912.6,160533.948,0.00023729837342756355,,,,,,,False
2024-04-22 00:00:00+00:00,64912.7,67222.0,64470.5,66778.0,246268.411,0.028737101887769123,62200000.0,-21080000.0,5.963843990031137,4.800475589788837,0.0898,-0.0058657042738625,True
2024-04-23 00:00:00+00:00,66777.9,67158.9,65750.0,66386.3,178665.564,-0.005865704273862571,31600000.0,-3160000.0,0.024091306050078,4.150419550281309,-0.1083,-0.0321798322846732,True
2024-04-24 00:00:00+00:00,66386.2,67068.2,63575.0,64250.0,280545.061,-0.03217983228467325,-120600000.0,5720000.0,-5.259016273084782,-2.9070823131957986,0.7047,0.0035610894941635,True
2024-04-25 00:00:00+00:00,64250.0,65270.6,62721.3,64478.8,275211.062,0.0035610894941635607,-217600000.0,-36940000.0,-2.155094224129961,-2.720654356030648,0.1139999999999999,-0.0113215506492055,True
2024-04-26 00:00:00+00:00,64478.8,64783.1,63291.5,63748.8,202149.813,-0.011321550649205592,-83600000.0,-65600000.0,-4.331189535645708,-2.173853556033713,0.5562,0.0014682629320081,True
2024-04-27 00:00:00+00:00,63748.7,63901.4,62332.8,63421.0,167349.109,-0.005142057575985737,,,,,,,False
2024-04-28 00:00:00+00:00,63420.9,64350.0,62700.0,63088.3,126056.151,-0.00524589646962359,,,,,,,False
2024-04-29 00:00:00+00:00,63088.4,64200.0,61726.2,63842.4,228411.163,0.011953087973522791,-51600000.0,-88360000.0,-3.3116212069017603,-2.039017353117576,0.6828000000000001,-0.0499855895141787,True
2024-04-30 00:00:00+00:00,63842.4,64700.0,59150.0,60651.2,408747.703,-0.04998558951417875,-161600000.0,-127000000.0,-8.22455168776437,-6.747396199789599,1.0,-0.038640620465877,True
2024-05-01 00:00:00+00:00,60651.2,60816.7,56537.7,58307.6,564108.4,-0.03864062046587702,-563700000.0,-215620000.0,-17.02733677409696,-12.266484685402965,0.9902,0.0125043733578469,True
2024-05-02 00:00:00+00:00,58307.7,59637.3,56951.6,59036.7,299229.302,0.012504373357846932,-34400000.0,-178980000.0,1.9099023867164,-3.386432942662406,-0.0123,0.0646546978404958,True
2024-05-03 00:00:00+00:00,59036.7,63333.0,58781.3,62853.7,353606.459,0.06465469784049582,378300000.0,-86600000.0,4.933048418775954,2.430391397058445,0.8090999999999999,0.0045995701128176,True
2024-05-04 00:00:00+00:00,62853.7,64547.9,62520.0,63864.2,205205.199,0.01607701694570096,,,,,,,False
2024-05-05 00:00:00+00:00,63864.3,64644.3,62833.0,63988.0,185495.653,0.0019384882297124317,,,,,,,False
2024-05-06 00:00:00+00:00,63987.9,65500.0,62655.3,63142.8,305110.067,-0.013208726636244283,217000000.0,-32880000.0,-0.4670293875475018,0.9639998547717372,0.7746,-0.0134108718650424,True
2024-05-07 00:00:00+00:00,63142.7,64392.2,62203.6,62296.0,238974.646,-0.013410871865042417,-15700000.0,-3700000.0,0.5905756957558239,0.032321513270539,0.9028,-0.0182692307692307,True
2024-05-08 00:00:00+00:00,62296.0,62994.9,60843.6,61157.9,241651.579,-0.018269230769230704,11500000.0,111340000.0,-3.840306649303127,-1.9195323439025191,0.9292,0.0309395842564901,True
2024-05-09 00:00:00+00:00,61157.9,63447.2,60550.0,63050.1,242451.302,0.030939584256490127,-11300000.0,115960000.0,-0.0697593192511281,-3.274707918274102,0.7253,-0.0360348357893167,True
2024-05-10 00:00:00+00:00,63050.0,63446.5,60117.4,60778.1,307214.96,-0.036034835789316766,-84700000.0,23360000.0,-2.0592108650008267,-1.6566134626933016,0.7653,0.0351113312196333,True
2024-05-11 00:00:00+00:00,60778.0,61491.4,60432.6,60809.2,113294.787,0.0005116974699768129,,,,,,,False
2024-05-12 00:00:00+00:00,60809.2,61849.4,60557.3,61455.8,104043.897,0.010633259441005682,,,,,,,False
2024-05-13 00:00:00+00:00,61455.7,63440.0,60750.0,62912.1,261927.073,0.023696705599796752,66000000.0,-6840000.0,-1.2249746107728663,-2.3622775056609626,0.9151,-0.0216428954048585,True
2024-05-14 00:00:00+00:00,62912.2,63099.6,60950.0,61550.5,244345.274,-0.02164289540485853,100500000.0,16400000.0,-6.114247267954287,-7.369385325622599,0.4392,0.0751399257520246,True
2024-05-15 00:00:00+00:00,61550.5,66440.0,61316.1,66175.4,365031.68,0.07513992575202466,303000000.0,74700000.0,5.768315799807855,1.8100988818078405,0.2373,-0.0144721452382606,True
2024-05-16 00:00:00+00:00,66175.4,66800.0,64567.0,65217.7,242455.324,-0.01447214523826068,257300000.0,128420000.0,2.6013559242010764,2.161751521348593,0.3543,0.027021805430121,True
2024-05-17 00:00:00+00:00,65217.7,67400.6,65061.2,66980.0,227063.919,0.027021805430121004,221500000.0,189660000.0,3.3316423967533204,3.0624090961649717,-0.0298,0.0669826813974321,True
2024-05-18 00:00:00+00:00,66980.0,67340.5,66503.2,66884.9,96931.548,-0.0014198268139744563,,,,,,,False
2024-05-19 00:00:00+00:00,66884.9,67750.0,65835.8,66239.4,148170.35,-0.009650907753468996,,,,,,,False
2024-05-20 00:00:00+00:00,66239.4,71674.6,66010.0,71466.5,366028.078,0.07891224860128565,237200000.0,223900000.0,-2.0224889574893545,1.9666512270356813,0.2552,-0.0181581580180923,True
2024-05-21 00:00:00+00:00,71466.5,72132.8,69165.6,70168.8,263674.327,-0.018158158018092396,305700000.0,264940000.0,-0.7840527658953267,-2.6003685555202325,1.0,-0.0135345053642074,True
2024-05-22 00:00:00+00:00,70168.7,70715.4,68736.8,69219.1,194160.494,-0.013534505364207416,154000000.0,235140000.0,-8.196150108246147,-1.8672630443985572,1.0,-0.017613635542791,True
2024-05-23 00:00:00+00:00,69219.2,70133.3,66156.6,67999.9,300093.622,-0.01761363554279105,107900000.0,205260000.0,-4.296035068592774,-6.030909863342093,1.0,0.0085911891046899,True
2024-05-24 00:00:00+00:00,67999.9,69273.5,66639.0,68584.1,186681.082,0.008591189104689922,251900000.0,211340000.0,-0.3194748824908444,-3.549303070833852,1.0,-0.0020937797536164,True
2024-05-25 00:00:00+00:00,68584.0,69622.8,68523.7,69314.4,85113.605,0.0106482406272006,,,,,,,False
2024-05-26 00:00:00+00:00,69314.5,69590.3,68155.0,68524.3,84069.824,-0.011398785822282154,,,,,,,False
2024-05-27 00:00:00+00:00,68524.4,70750.0,68268.7,69461.6,170291.356,0.01367835935573214,,,,,,,False
2024-05-28 00:00:00+00:00,69461.5,69628.0,67273.0,68440.5,227838.44,-0.014700208460502018,45000000.0,172900000.0,-11.1713155821358,-10.229224661707272,1.0,-0.0110139464206135,True
2024-05-29 00:00:00+00:00,68440.4,68983.0,67129.0,67686.7,158236.599,-0.011013946420613596,28300000.0,117420000.0,-12.26415847356277,-9.92198417075892,1.2558,0.010575194240523,True
2024-05-30 00:00:00+00:00,67686.8,69568.9,67167.0,68402.5,194573.899,0.010575194240523,48800000.0,96380000.0,-1.988232414567026,-4.246431261697389,1.0,-0.0120551149446292,True
2024-05-31 00:00:00+00:00,68402.6,69080.0,66700.5,67577.9,195751.752,-0.012055114944629297,48800000.0,84560000.0,-10.008882142598097,-6.0559665169586845,1.0,0.0188449182351035,True
2024-06-01 00:00:00+00:00,67577.9,67936.0,67480.0,67799.2,50943.058,0.0032747392268774878,,,,,,,False
2024-06-02 00:00:00+00:00,67799.2,68545.9,67296.3,67805.9,102194.718,9.882122502924418e-05,,,,,,,False
2024-06-03 00:00:00+00:00,67805.9,70372.9,67642.6,68851.4,227676.93,0.015419012209851868,105100000.0,55200000.0,-2.7466977862189434,-2.5637111650938142,1.0,0.0251062433007898,True
2024-06-04 00:00:00+00:00,68851.3,71146.4,68595.5,70580.0,216100.016,0.02510624330078981,886600000.0,223520000.0,0.6351201000787121,-0.4977403270924052,1.0,0.0078393312553131,True
2024-06-05 00:00:00+00:00,70580.0,71824.4,70423.6,71133.3,203992.034,0.007839331255313109,488100000.0,315480000.0,1.8436744107552805,0.941352441215654,1.3226000000000002,-0.0042638258031049,True
2024-06-06 00:00:00+00:00,71133.3,71714.8,70101.9,70830.0,158483.564,-0.004263825803104915,217700000.0,349260000.0,-3.5904431499511613,-0.8564207326675529,1.177,-0.0205139065367782,True
2024-06-07 00:00:00+00:00,70830.0,72144.0,68405.0,69377.0,299412.37,-0.020513906536778204,131000000.0,365700000.0,-4.479811291374647,-5.159548460598786,1.0166,0.0026190235957161,True
2024-06-08 00:00:00+00:00,69377.0,69613.6,69192.3,69346.5,65739.857,-0.00043962696570909454,,,,,,,False
2024-06-09 00:00:00+00:00,69346.6,69879.0,69160.0,69667.1,68024.1,0.004623160505577095,,,,,,,False
2024-06-10 00:00:00+00:00,69667.1,70222.7,69201.2,69558.7,127381.604,-0.0015559711829544742,-64900000.0,331700000.0,-6.078515962036901,-2.7555604304348638,1.0,-0.032174264326389,True
2024-06-11 00:00:00+00:00,69558.8,69600.0,66000.0,67320.7,311984.942,-0.032174264326389035,-200400000.0,114300000.0,0.3401954772108695,-4.476898729853471,1.0,0.014105616845933,True
2024-06-12 00:00:00+00:00,67320.6,70028.0,66920.0,68270.3,329918.46,0.014105616845933033,100800000.0,36840000.0,-2.25448292723529,-1.4352365494491963,1.0,-0.0217283357477557,True
2024-06-13 00:00:00+00:00,68270.3,68607.7,66251.1,66786.9,248355.461,-0.02172833574775579,-226200000.0,-51940000.0,-5.115839468670114,-2.8242164837663046,1.0,-0.0111878227616493,True
2024-06-14 00:00:00+00:00,66786.8,67366.5,65052.4,66039.7,239411.231,-0.011187822761649313,-189900000.0,-116120000.0,-5.996003572771302,-6.619789486177567,1.0,0.0065475766849336,True
2024-06-15 00:00:00+00:00,66039.7,66482.6,65801.0,66213.7,72423.755,0.002634778777008462,,,,,,,False
2024-06-16 00:00:00+00:00,66213.7,66960.3,66012.1,66653.6,80361.551,0.006643640213430224,,,,,,,False
2024-06-17 00:00:00+00:00,66653.5,67280.6,65094.9,66472.1,248420.787,-0.0027230337146080252,-145900000.0,-132320000.0,-3.38624567753798,-6.628273886283149,1.0,-0.0198895476448014,True
2024-06-18 00:00:00+00:00,66472.1,66558.9,64009.8,65150.0,335559.394,-0.019889547644801442,-152400000.0,-122720000.0,-3.455295654858359,-2.270355557900533,1.0,-0.0045433614735226,True
